"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"15-Nov",NA,NA,2.268947,2.968646,2.893371,2.622105,2.922987,3.984756,111.8,2.268947,2.6899215,2.908179,2.94346866666667,2.95723125,3.984756,0.573776362114253,6
"16-Nov",NA,NA,2.195684,3.217895,2.743804,3.684082,2.8145,3.924103,115,2.195684,2.761478,3.0161975,3.096678,3.56753525,3.924103,0.641919593489091,6
"17-Nov",NA,NA,2.41383,3.705638,2.831136,NA,2.797765,3.456977,12.6147826086957,2.41383,2.797765,2.831136,3.0410692,3.456977,3.705638,0.527097923599306,5
"18-Nov",NA,NA,2.265625,3.91,3.132222,23.79,2.485114,2.942667,8.2284375,2.265625,2.59950225,3.0374445,6.420938,3.7155555,23.79,8.52831147607462,6
"19-Nov",NA,NA,2.456526,3.73617,2.775632,18.73187,2.502841,2.734468,28.6277777777778,2.456526,2.56074775,2.75505,5.4895845,3.4960355,18.73187,6.50398144788811,6
"20-Nov",NA,NA,2.261979,3.814421,3.010805,14.82386,3.026941,2.293404,10.659387755102,2.261979,2.47275425,3.018873,4.87190166666667,3.617551,14.82386,4.90892345094089,6
"21-Nov",NA,NA,2.565889,4.290213,2.775632,6.330161,4.399067,1.890208,10.1715555555556,1.890208,2.61832475,3.5329225,3.70852833333333,4.3718535,6.330161,1.62298290748679,6
"22-Nov",NA,NA,2.464681,4.166882,2.843111,6.694872,5.347101,0.9916129,10.0563157894737,0.9916129,2.5592885,3.5049965,3.75137665,5.05204625,6.694872,2.07267816677101,6
"23-Nov",NA,NA,2.377234,4.050108,2.290645,7.802245,6.140299,0.9847253,6.63568965517241,0.9847253,2.31229225,3.213671,3.94087605,5.61775125,7.802245,2.59486528881749,6
"24-Nov",NA,NA,2.496489,4.00234,2.286809,6.090952,6.551864,0.8363542,4.00505882352941,0.8363542,2.339229,3.2494145,3.71080136666667,5.568799,6.551864,2.26214517645214,6
"25-Nov",NA,NA,2.509063,3.575474,2.151398,3.25775,4.842911,0.9105263,4.98261363636364,0.9105263,2.24081425,2.8834065,2.87452038333333,3.496043,4.842911,1.34361455568692,6
"26-Nov",NA,NA,2.199158,3.293854,2.083152,3.134079,4.955143,0.9036559,9.633,0.9036559,2.1121535,2.6666185,2.76150698333333,3.25391025,4.955143,1.3756638206834,6
"27-Nov",NA,NA,2.362447,3.009479,2.004022,5.272545,5.419211,0.9758696,10.0050684931507,0.9758696,2.09362825,2.685963,3.17392893333333,4.7067785,5.419211,1.80727279226913,6
"28-Nov",NA,NA,2.367368,2.819479,2.089891,2.840833,4.537917,1.013158,9.00985294117647,1.013158,2.15926025,2.5934235,2.611441,2.8354945,4.537917,1.15700517350632,6
"29-Nov",NA,NA,2.19266,2.807553,1.984505,1.153051,4.34575,0.9946316,5.04535714285714,0.9946316,1.3609145,2.0885825,2.24635843333333,2.65382975,4.34575,1.22930681631616,6
"30-Nov",NA,NA,2.017604,2.686,1.970435,26.49818,3.957976,1.041979,2.80388888888889,1.041979,1.98222725,2.351802,6.362029,3.639982,26.49818,9.91181411825718,6
"01-Dec",NA,NA,1.830417,2.372083,2.178511,24.18077,3.527907,1.113617,2.14462365591398,1.113617,1.9174405,2.275297,5.8672175,3.238951,24.18077,9.00637080729302,6
"02-Dec",NA,NA,1.63125,2.279789,1.770947,26.72211,3.799024,1.215579,1.84957894736842,1.215579,1.66617425,2.025368,6.23644983333333,3.41921525,26.72211,10.0758742260079,6
"03-Dec",NA,NA,1.548333,2.266105,2.073684,0.8276471,3.795714,1.257935,1.71096774193548,0.8276471,1.3305345,1.8110085,1.96156968333333,2.21799975,3.795714,1.0412534276049,6
"04-Dec",NA,NA,1.706632,2.190968,1.500842,0.88,3.41,1.245699,1.66284210526316,0.88,1.30948475,1.603737,1.82235683333333,2.069884,3.41,0.893735945347711,6
"05-Dec",NA,NA,1.731458,1.648936,1.415104,2.176707,3.370455,1.157812,2.15769230769231,1.157812,1.473562,1.690197,1.91674533333333,2.06539475,3.370455,0.789243806407543,6
"06-Dec",NA,NA,1.571667,2.078152,1.187812,5.263231,3.685543,1.279583,2.5932967032967,1.187812,1.352604,1.8249095,2.510998,3.28369525,5.263231,1.63041374647124,6
"07-Dec",NA,NA,1.916979,2.120526,1.229474,1.465976,4.421333,1.245591,2.40516853932584,1.229474,1.30068725,1.6914775,2.0666465,2.06963925,4.421333,1.20877184387836,6
"08-Dec",NA,NA,1.778316,2.030421,1.321562,3.645422,3.721702,1.218632,2.43655913978495,1.218632,1.4357505,1.9043685,2.28600916666667,3.24167175,3.721702,1.12265285629609,6
"09-Dec",NA,NA,1.673229,2.565632,1.190521,8.0355,3.556667,1.222316,1.78489361702128,1.190521,1.33504425,2.1194305,3.04064416666667,3.30890825,8.0355,2.60919904224829,6
"10-Dec",NA,NA,1.827579,2.665682,1.089896,NA,3.515495,1.12266,1.61873684210526,1.089896,1.12266,1.827579,2.0442624,2.665682,3.515495,1.04376788458177,5
"11-Dec",NA,NA,1.616562,2.107292,1.061354,3.29,3.376632,1.036458,1.75462365591398,1.036458,1.200156,1.861927,2.081383,2.994323,3.376632,1.04761465047774,6
"12-Dec",NA,NA,1.450213,2.564941,1.104,2.417831,2.832857,0.9556842,2.09115789473684,0.9556842,1.19055325,1.934022,1.8875877,2.5281635,2.832857,0.813295757377585,6
"13-Dec",NA,NA,1.431809,2.077579,1.113929,1.209684,2.524043,0.8653191,1.71872340425532,0.8653191,1.13786775,1.3207465,1.53706051666667,1.9161365,2.524043,0.634795200032138,6
"14-Dec",NA,NA,1.438542,2.03775,0.921875,2.132027,2.448602,0.8357895,1.2789247311828,0.8357895,1.05104175,1.738146,1.63576425,2.10845775,2.448602,0.671873283568245,6
