"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"26-Jun",3.33375,3.308,3.25541666666667,2.87291666666667,3.45891891891892,3.3947311827957,6.54903225806452,6.97052631578947,6.95291666666667,2.87291666666667,3.29485416666667,3.36424059139785,4.14291150111274,4.23144725370532,6.97052631578947,1.62853114311588,8
"27-Jun",3.18645833333333,3.46,3.40052083333333,2.59842105263158,NA,3.67583333333333,6.6046875,7.10135416666667,7.34747368421053,2.59842105263158,3.29348958333333,3.46,4.28961074561403,5.14026041666667,7.10135416666667,1.78876152873459,7
"28-Jun",2.93416666666667,4.07679487179487,4.51041666666667,2.48,3.04285714285714,3.64840425531915,6.30229166666667,7.03223404255319,7.63726315789474,2.48,3.01568452380952,3.86259956355701,4.25339566406555,4.95838541666667,7.03223404255319,1.63593051912055,8
"29-Jun",2.89864583333333,4.38111111111111,4.71694736842105,2.33955555555556,2.87778947368421,3.2847311827957,5.8415625,6.916,7.67189473684211,2.33955555555556,2.89343174342105,3.83292114695341,4.15704287811262,4.99810115131579,6.916,1.60789972256341,8
"30-Jun",2.97604166666667,4.40688888888889,4.29231578947368,2.52976744186047,2.55768421052632,3.18858695652174,5.14372340425532,6.91987341772152,7.21404255319149,2.52976744186047,2.87145230263158,3.74045137299771,4.00186022198933,4.5910975177305,6.91987341772152,1.5134390267267,8
"01-Jul",2.87873684210526,4.06467391304348,4.26427083333333,2.33168421052632,2.51473684210526,3.33108695652174,4.52,7.30583333333333,7.17557894736842,2.33168421052632,2.78773684210526,3.69788043478261,3.90137786637109,4.328203125,7.30583333333333,1.5986201713093,8
"02-Jul",3.68635416666667,3.68831168831169,4.06479166666667,2.36297872340426,2.4928125,3.21244680851064,4.23294736842105,7.51925531914894,7.75463157894737,2.36297872340426,3.03253823138298,3.68733292748918,3.90748728014124,4.10683059210526,7.51925531914894,1.60989652609883,8
"03-Jul",3.73652631578947,3.81428571428571,3.79447916666667,2.33416666666667,2.3771875,3.0647311827957,4.15707865168539,7.62147368421053,8.389375,2.33416666666667,2.89284526209677,3.76550274122807,3.86249111026252,3.89998394863563,7.62147368421053,1.6655274431135,8
"04-Jul",3.60958333333333,3.82863157894737,3.51822916666667,2.24958333333333,2.37925531914894,3.09586956521739,4.50344086021505,7.31421052631579,8.0084375,2.24958333333333,2.91671600370028,3.56390625,3.81235046039723,3.99733389926429,7.31421052631579,1.59811784075245,8
"05-Jul",3.31127659574468,3.9915625,3.33905263157895,2.35957446808511,2.30526315789474,3.28566666666667,4.51558441558442,6.79484210526316,7.74826923076923,2.30526315789474,3.05414361702128,3.32516461366182,3.73785281760222,4.1225679788961,6.79484210526316,1.4398345175098,8
"06-Jul",3.34021276595745,4.31494623655914,3.2859375,2.17979166666667,2.3278125,3.24547368421053,4.5865625,6.55479166666667,NA,2.17979166666667,3.0160583881579,3.31307513297873,3.72944106500756,4.38285030241935,6.55479166666667,1.41464149326087,8
"07-Jul",3.31075268817204,4.36125,3.7990625,2.21291666666667,2.32822916666667,3.02935483870968,8.20666666666667,6.54765957446808,NA,2.21291666666667,2.85407342069893,3.55490759408602,4.22448651266873,4.90785239361702,8.20666666666667,2.1166022665627,8
"08-Jul",3.54347826086956,4.54578947368421,4.29705263157895,2.28159574468085,2.3304347826087,2.87042105263158,5.24641025641026,6.47336842105263,8.01031746031746,2.28159574468085,2.73542448512586,3.92026544622425,3.94856882793959,4.72094466936572,6.47336842105263,1.4765198882043,8
